Latitude (degree),Longitude(degree),Region,Ocean,Marine Setting,Microplastics measurement,Unit,Year,Month,current_speed,temperature,salinity,Sampling Method,Mesh size (mm)
26.92,-79.3,Not Specified,Atlantic Ocean,Ocean water,0.01234,pieces/m3,2007,4,0.5202461,27.591,36.45,Neuston net,0.335
27.48,-79.4,Not Specified,Atlantic Ocean,Ocean water,0.00648,pieces/m3,2007,4,0.77100265,27.45,36.926,Neuston net,0.335
27.82,-78.56,Not Specified,Atlantic Ocean,Ocean water,0.039624,pieces/m3,2007,4,0.13930184,25.594,36.878,Neuston net,0.335
28.03,-77.98,Not Specified,Atlantic Ocean,Ocean water,0.079912,pieces/m3,2007,4,0.25080073,24.865,37.006,Neuston net,0.335
28.5,-77.39,Not Specified,Atlantic Ocean,Ocean water,0.00216,pieces/m3,2007,4,0.06177378,24.852,37.217,Neuston net,0.335
28.59,-75.97,Not Specified,Atlantic Ocean,Ocean water,0.025916,pieces/m3,2007,4,0.42919692,24.591,37.282,Neuston net,0.335
29.04,-74.91,Not Specified,Atlantic Ocean,Ocean water,0.027492,pieces/m3,2007,4,0.4671488,24.454,36.863,Neuston net,0.335
29.51,-73.94,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,4,0.2156038,23.997,36.849,Neuston net,0.335
29.66,-72.98,Not Specified,Atlantic Ocean,Ocean water,0.018512,pieces/m3,2007,4,0.16868018,21.797,36.751,Neuston net,0.335
31.64,-69.03,Not Specified,Atlantic Ocean,Ocean water,0.004696,pieces/m3,2007,4,0.2745214,20.957,36.687,Neuston net,0.335
32.04,-68.14,Not Specified,Atlantic Ocean,Ocean water,0.00216,pieces/m3,2007,4,0.28405985,21.157,36.676,Neuston net,0.335
32.5,-67.08,Not Specified,Atlantic Ocean,Ocean water,0.025916,pieces/m3,2007,4,0.095126234,21.223,36.712,Neuston net,0.335
32.34,-66.42,Not Specified,Atlantic Ocean,Ocean water,0.00216,pieces/m3,2007,4,0.14087228,21.506,36.771,Neuston net,0.335
32.28,-65.56,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,4,0.11456003,21.958,36.838,Neuston net,0.335
32.86,-64.49,Not Specified,Atlantic Ocean,Ocean water,0.004704,pieces/m3,2007,4,0.060207974,21.223,36.754,Neuston net,0.335
26.74,-60.48,Not Specified,Atlantic Ocean,Ocean water,0.026784,pieces/m3,2007,4,0.20591503,23.405,37.098,Neuston net,0.335
25.84,-60.2,Not Specified,Atlantic Ocean,Ocean water,0.071112,pieces/m3,2007,4,0.17463104,23.676,37.128,Neuston net,0.335
24.82,-59.86,Not Specified,Atlantic Ocean,Ocean water,0.45378,pieces/m3,2007,4,0.19588006,25.491,36.902,Neuston net,0.335
24.3,-59.51,Not Specified,Atlantic Ocean,Ocean water,0.075988,pieces/m3,2007,4,0.10592922,25.526,36.832,Neuston net,0.335
23.87,-58.89,Not Specified,Atlantic Ocean,Ocean water,0.060104,pieces/m3,2007,4,0.103768975,24.881,36.928,Neuston net,0.335
22.34,-58.71,Not Specified,Atlantic Ocean,Ocean water,0.034696,pieces/m3,2007,4,0.11536464,26.327,36.296,Neuston net,0.335
21.78,-59.11,Not Specified,Atlantic Ocean,Ocean water,0.007904,pieces/m3,2007,4,0.08319255,26.558,36.323,Neuston net,0.335
20.15,-59.65,Not Specified,Atlantic Ocean,Ocean water,0.00432,pieces/m3,2007,4,0.18127604,27.637,35.994,Neuston net,0.335
18.84,-60.37,Not Specified,Atlantic Ocean,Ocean water,0.0061,pieces/m3,2007,4,0.082969874,27.691,35.848,Neuston net,0.335
17.54,-61.23,Not Specified,Atlantic Ocean,Ocean water,0.0087,pieces/m3,2007,4,0.11985408,27.525,35.933,Neuston net,0.335
16.75,-62.09,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,4,0.24780034,28.467,35.855,Neuston net,0.335
16.74,-62.3,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,4,0.24803226,28.834,35.765,Neuston net,0.335
18.68,-64.96,Caribbean Sea,Atlantic Ocean,Ocean water,0.00306,pieces/m3,2007,5,0.086585216,27.834,35.591,Neuston net,0.335
18.66,-64.96,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,5,0.086585216,27.834,35.591,Neuston net,0.335
19.43,-64.95,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,5,0.13931619,27.497,35.689,Neuston net,0.335
20.28,-64.97,Not Specified,Atlantic Ocean,Ocean water,0.007016,pieces/m3,2007,5,0.09213577,26.968,36.0,Neuston net,0.335
20.27,-64.99,Not Specified,Atlantic Ocean,Ocean water,0.01728,pieces/m3,2007,5,0.09213577,26.968,36.0,Neuston net,0.335
20.68,-65.07,Not Specified,Atlantic Ocean,Ocean water,0.07896,pieces/m3,2007,5,0.14458561,27.03,36.078,Neuston net,0.335
21.28,-64.95,Not Specified,Atlantic Ocean,Ocean water,0.066044,pieces/m3,2007,5,0.26346347,27.129,36.1,Neuston net,0.335
21.65,-64.82,Not Specified,Atlantic Ocean,Ocean water,0.038112,pieces/m3,2007,5,0.36176926,27.053,36.209,Neuston net,0.335
22.29,-64.77,Not Specified,Atlantic Ocean,Ocean water,0.25054,pieces/m3,2007,5,0.36142495,26.207,36.411,Neuston net,0.335
22.31,-64.77,Not Specified,Atlantic Ocean,Ocean water,0.213224,pieces/m3,2007,5,0.36142495,26.207,36.411,Neuston net,0.335
23.35,-64.9,Not Specified,Atlantic Ocean,Ocean water,0.016084,pieces/m3,2007,5,0.08072174,25.389,36.875,Neuston net,0.335
25.27,-65.59,Not Specified,Atlantic Ocean,Ocean water,0.06154,pieces/m3,2007,5,0.084758475,24.661,36.907,Neuston net,0.335
25.67,-65.68,Not Specified,Atlantic Ocean,Ocean water,0.00468,pieces/m3,2007,5,0.052801516,24.524,36.953,Neuston net,0.335
25.65,-65.7,Not Specified,Atlantic Ocean,Ocean water,0.006392,pieces/m3,2007,5,0.052801516,24.524,36.953,Neuston net,0.335
26.76,-65.67,Not Specified,Atlantic Ocean,Ocean water,0.007856,pieces/m3,2007,5,0.0962081,24.093,36.98,Neuston net,0.335
28.06,-65.34,Not Specified,Atlantic Ocean,Ocean water,0.008096,pieces/m3,2007,5,0.22925968,23.289,36.923,Neuston net,0.335
29.14,-65.08,Not Specified,Atlantic Ocean,Ocean water,0.04048,pieces/m3,2007,5,0.24919471,22.48,36.881,Neuston net,0.335
29.13,-65.1,Not Specified,Atlantic Ocean,Ocean water,0.011676,pieces/m3,2007,5,0.24919471,22.48,36.881,Neuston net,0.335
30.52,-64.86,Not Specified,Atlantic Ocean,Ocean water,1.297104,pieces/m3,2007,5,0.11136427,21.792,36.934,Neuston net,0.335
33.43,-65.8,Not Specified,Atlantic Ocean,Ocean water,0.264748,pieces/m3,2007,5,0.2654091,20.095,36.639,Neuston net,0.335
34.05,-65.32,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,5,0.23352945,20.485,36.723,Neuston net,0.335
34.08,-65.31,Not Specified,Atlantic Ocean,Ocean water,0.009952,pieces/m3,2007,5,0.23352945,20.485,36.723,Neuston net,0.335
34.83,-65.0,Not Specified,Atlantic Ocean,Ocean water,0.04976,pieces/m3,2007,5,0.1775528,20.314,36.71,Neuston net,0.335
35.5,-64.65,Not Specified,Atlantic Ocean,Ocean water,0.02328,pieces/m3,2007,5,0.08905055,20.5,36.737,Neuston net,0.335
35.51,-64.64,Not Specified,Atlantic Ocean,Ocean water,0.016752,pieces/m3,2007,5,0.14362799,20.375,36.737,Neuston net,0.335
35.73,-64.37,Not Specified,Atlantic Ocean,Ocean water,0.008556,pieces/m3,2007,5,0.17173235,20.526,36.73,Neuston net,0.335
36.23,-64.07,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,5,0.13595955,20.24,36.759,Neuston net,0.335
36.25,-64.07,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,5,0.13595955,20.24,36.759,Neuston net,0.335
37.45,-63.57,Not Specified,Atlantic Ocean,Ocean water,0.075716,pieces/m3,2007,5,0.42011905,22.324,36.786,Neuston net,0.335
38.5,-64.4,Not Specified,Atlantic Ocean,Ocean water,0.2525,pieces/m3,2007,5,1.1649283,19.77,36.318,Neuston net,0.335
39.06,-63.52,Not Specified,Atlantic Ocean,Ocean water,0.015632,pieces/m3,2007,5,0.8794203,21.046,36.569,Neuston net,0.335
39.05,-63.5,Not Specified,Atlantic Ocean,Ocean water,0.003656,pieces/m3,2007,5,0.8794203,21.046,36.569,Neuston net,0.335
39.18,-63.65,Not Specified,Atlantic Ocean,Ocean water,0.03734,pieces/m3,2007,5,0.9582928,20.131,36.405,Neuston net,0.335
39.38,-64.64,Not Specified,Atlantic Ocean,Ocean water,0.023528,pieces/m3,2007,5,0.0817435,17.493,35.394,Neuston net,0.335
41.64,-63.63,Not Specified,Atlantic Ocean,Ocean water,0.00322,pieces/m3,2007,6,0.05126402,6.603,32.359,Neuston net,0.335
41.63,-63.64,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,6,0.05126402,6.603,32.359,Neuston net,0.335
42.36,-63.82,Not Specified,Atlantic Ocean,Ocean water,0.25054,pieces/m3,2007,6,0.14135417,6.845,32.106,Neuston net,0.335
42.94,-63.94,Not Specified,Atlantic Ocean,Ocean water,0.013072,pieces/m3,2007,6,0.1457978,4.679,31.711,Neuston net,0.335
43.34,-64.3,Not Specified,Atlantic Ocean,Ocean water,0.003848,pieces/m3,2007,6,0.20854256,3.854,31.244,Neuston net,0.335
43.02,-64.72,Not Specified,Atlantic Ocean,Ocean water,0.004056,pieces/m3,2007,6,0.14534442,4.299,31.251,Neuston net,0.335
41.46,-70.76,Not Specified,Atlantic Ocean,Ocean water,0.008428,pieces/m3,2007,6,0.13157508,7.495,31.601,Neuston net,0.335
39.84,-71.12,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,6,0.17022926,9.411,32.821,Neuston net,0.335
40.71,-70.08,Not Specified,Atlantic Ocean,Ocean water,0.00432,pieces/m3,2007,7,0.1786449,8.288,32.064,Neuston net,0.335
40.71,-69.65,Not Specified,Atlantic Ocean,Ocean water,0.00648,pieces/m3,2007,7,0.15692355,8.444,32.198,Neuston net,0.335
41.35,-69.18,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,7,0.058137767,8.252,31.872,Neuston net,0.335
42.05,-69.48,Not Specified,Atlantic Ocean,Ocean water,0.00648,pieces/m3,2007,7,0.11977479,8.102,31.564,Neuston net,0.335
42.41,-70.15,Stellwagen Bank National Marine Sanctuary,Atlantic Ocean,Ocean water,0.0,pieces/m3,2007,7,0.05001,7.512,30.858,Neuston net,0.335
42.38,-70.4,Stellwagen Bank National Marine Sanctuary,Atlantic Ocean,Ocean water,0.00216,pieces/m3,2007,7,0.20522183,7.366,30.759,Neuston net,0.335
